,Aguascalientes,Baja California,Baja California Sur,Campeche,Chiapas,Chihuahua,Ciudad de México,Coahuila,Colima,Durango,Guanajuato,Guerrero,Hidalgo,Jalisco,Michoacán,Morelos,México,Nayarit,Nuevo León,Oaxaca,Puebla,Querétaro,Quintana Roo,San Luis Potosí,Sinaloa,Sonora,Tabasco,Tamaulipas,Tlaxcala,Veracruz,Yucatán,Zacatecas
2019-08-01,3.894194146667,2.653941553333,4.54002942,3.360143383333,5.16562263,3.681180176667,3.485163976667,3.193536786667,4.942938506667,3.72641267,4.028025983333,1.419350243333,2.564817193333,2.95873147,4.56453131,2.627289416667,2.359594023333,4.31355355,3.936839576667,2.03114786,2.86707657,4.721444383333,3.09634869,3.09874982,3.237122413333,5.14890133,6.85822316,3.274037843333,4.05124244,3.59167114,2.140062003333,2.987232713333
2019-07-01,3.765697653333,2.484251366667,4.590016106667,3.209273136667,5.089321513333,3.739827813333,3.369652363333,3.23606911,5.043360326667,4.070350133333,4.08486217,1.39019375,2.563499476667,2.769720543333,4.597197463333,2.99729059,2.496657326667,4.496119933333,3.98419854,1.59870076,2.86656595,4.268787423333,3.02286217,2.844630123333,3.086833896667,5.137420686667,6.332680463333,2.983920723333,4.190789343333,2.911306813333,2.06734753,2.987346503333
2019-06-01,3.70852612,2.498136093333,4.35401907,3.429995573333,5.056531616667,3.539093393333,3.593436996667,3.511757013333,4.924806503333,4.26032777,3.806752643333,1.413134993333,2.75744514,2.933841713333,4.559715463333,2.847620196667,2.35292981,4.067584326667,3.603623886667,1.295743763333,2.67771848,4.565311083333,2.779111736667,2.737840673333,2.93429588,4.170554853333,7.132758353333,3.11098463,4.27345858,2.590854633333,1.761986786667,3.356842933333
2019-05-01,3.335286683333,2.40510998,4.065213156667,3.35552321,4.802372443333,3.51941278,3.362388833333,3.48665689,4.709567506667,4.65147398,3.501604766667,1.597617836667,2.584563243333,3.205802006667,4.44882767,2.46226276,2.401691506667,4.123311056667,3.382954013333,1.31763205,2.531699223333,4.009155206667,2.818351873333,2.406919233333,3.248220553333,3.639512766667,6.66509276,3.157927663333,4.14709097,2.64653335,1.747720686667,3.2588363
2019-04-01,3.432155063333,2.271919093333,3.783418183333,3.40242947,4.234547123333,3.483786333333,3.412280203333,3.25517726,4.786395643333,4.66635474,3.58903964,1.613165,2.41685155,3.151390043333,4.134167306667,1.97269081,2.124477636667,3.57952393,3.28816864,1.482160866667,2.4778403,3.215056743333,2.868762946667,2.056033826667,3.120103853333,3.770381643333,7.551327226667,3.355981213333,3.99353374,3.011867183333,1.803806116667,3.195663263333
2019-03-01,3.308838873333,2.487591476667,3.35717501,3.37246296,4.24358465,4.01335775,3.055602796667,3.216427153333,4.84427672,4.642660976667,3.83985815,1.863473826667,2.486941456667,2.68269336,4.272310496667,2.32924905,1.91535054,3.52919327,3.343811096667,1.78890188,2.442868066667,2.616808733333,2.9075757,2.21477135,3.499114273333,4.20392045,7.445136163333,3.597054406667,3.801723186667,2.758270576667,1.85498215,3.174566643333
2019-02-01,3.35416203,2.435951763333,3.182204003333,3.51939096,3.865031656667,4.062025856667,3.615149903333,2.622193223333,5.602634043333,4.631029053333,4.029493053333,1.426891126667,2.24105805,2.359079886667,4.246830333333,2.43318995,1.83070413,3.329537106667,3.264351353333,1.79984747,2.814970403333,3.182474873333,3.192642723333,2.359993276667,3.565821656667,4.253213743333,7.818217633333,3.82667986,4.021961173333,2.402538273333,1.71844892,2.992800933333
2019-01-01,3.523722046667,2.51970475,3.012920553333,3.721671956667,3.816228166667,4.146287323333,3.533969736667,2.42242808,5.502413463333,4.39798399,3.89392106,1.66869458,2.276448426667,2.46700804,4.15386516,2.557618763333,1.91818963,3.534660473333,3.413925763333,2.180919406667,2.683961253333,3.640231156667,2.963368253333,2.299418856667,3.558300526667,4.278391233333,7.796860416667,3.49026032,4.04412487,2.520071336667,1.396099516667,2.840738383333
2018-12-01,3.400607023333,2.21552675,3.43091815,3.465472083333,3.571108916667,3.60387576,3.508400893333,2.093773003333,5.1852905,4.122734886667,3.71181478,1.27179315,2.144562276667,2.593600023333,4.061006236667,2.433942296667,2.097886746667,3.381408816667,3.338472566667,2.01422263,2.537706543333,3.731742533333,3.073144843333,2.070359056667,3.183198726667,3.493660403333,7.852692293333,3.853077596667,4.147386683333,2.71682346,1.454259916667,2.48746763
2018-11-01,3.549631133333,2.73678363,3.84400863,3.414941213333,4.285447086667,3.421970046667,3.188363543333,2.343713273333,4.73646818,4.38974737,3.767364393333,1.585324413333,2.652969463333,2.79602713,3.866865976667,2.62350848,2.456872646667,4.212118596667,3.47578091,2.062767056667,2.47960154,3.765624133333,2.562342296667,2.161293923333,3.118338686667,3.378692346667,8.193600556667,3.90600191,3.80100922,3.356643733333,1.60611517,2.652251863333
2018-10-01,3.658282753333,2.94986445,4.1988728,3.562750703333,4.690523766667,3.4369196,3.022247216667,2.820310023333,4.702640823333,4.741989963333,3.640500956667,1.44574147,3.082011753333,2.950555616667,3.929078946667,2.644892006667,2.516703096667,4.528200916667,3.793665763333,1.467857263333,2.590571416667,4.200450396667,2.657789163333,2.3264605,3.718465296667,3.373634016667,7.80565889,4.223487003333,3.923775063333,2.95207094,1.894639213333,2.787829193333
2018-09-01,3.78728808,3.18843465,4.056306946667,3.60338163,4.94860346,3.165912543333,2.882454253333,2.99565758,4.663903613333,5.086398856667,3.438172506667,1.56320744,3.318890193333,3.00590555,3.962042833333,2.371466326667,2.412104466667,4.95611137,3.650506826667,1.67280152,3.0316108,4.246878683333,2.671794176667,2.556537296667,3.526117056667,4.06012872,7.280666943333,3.844768596667,3.747330983333,3.626760403333,2.15633102,3.00110586
2018-08-01,3.68969767,3.038000536667,3.95619378,3.78455933,4.59260892,3.038466566667,2.85753192,3.270565153333,4.530422223333,4.35783748,3.037300326667,1.3010017,2.967537286667,3.047877596667,4.236444083333,1.869063186667,2.221473643333,4.747893096667,3.53882419,1.60907056,3.190604306667,4.09493073,2.868595736667,2.67793785,3.928865986667,4.056614283333,6.692311376667,3.892759913333,3.69476499,3.20437882,1.948451526667,2.97603888
2018-07-01,3.372719793333,2.834222373333,3.708433823333,3.410262386667,4.10667578,2.927777766667,2.811527983333,3.16755148,4.544677073333,4.231754763333,2.92131254,1.13501144,2.612284803333,3.129113823333,4.066734923333,1.579909676667,1.93528189,4.376444456667,3.33916405,1.624907433333,3.16654187,4.33440062,2.660156636667,2.563303113333,3.786634246667,3.892380773333,6.498846526667,3.657962726667,3.309131126667,3.73063347,1.837610543333,3.09197901
2018-06-01,3.46825184,2.68307298,3.277644503333,3.23233781,4.052301986667,2.636507806667,2.881304843333,3.421797293333,5.061076233333,3.797456723333,3.36967741,0.8426054,2.597464706667,3.005468903333,4.134429413333,1.956429326667,2.084328153333,4.24152851,3.44262062,1.348976253333,2.75775373,3.821523136667,2.531950176667,2.406338136667,3.912411023333,3.732483916667,6.385030806667,3.76832258,3.111181803333,3.1310585,1.50119897,2.513495126667
2018-05-01,3.543026426667,2.363470683333,3.59579214,2.6746688,3.736982106667,2.863411976667,2.485647373333,3.477683883333,4.961463816667,4.21627097,3.423863043333,0.998830536667,3.15752585,2.535079976667,3.880197846667,1.93957409,2.11423674,3.672645263333,3.65718887,1.181258926667,2.08300608,3.980399083333,2.53325348,2.43571797,3.164391536667,3.31789701,6.247892166667,3.623337306667,3.09565067,3.08320346,1.4092054,2.649400136667
2018-04-01,3.901164636667,2.146922526667,3.836927616667,2.617684153333,3.876435616667,2.839456753333,2.304329826667,3.67178589,4.251347416667,4.028068866667,3.745020753333,1.075816823333,3.148917153333,2.09922054,4.352023686667,2.18103073,1.982135576667,3.668835293333,3.694776223333,1.269751546667,2.15123416,3.1613742,2.586914826667,2.4086819,2.63306768,3.744377426667,6.763178523333,4.085862746667,3.567663233333,2.608855023333,1.619363023333,2.59435562
2018-03-01,3.779250103333,2.097692006667,3.878020383333,2.631836393333,4.03491333,3.382745776667,2.041988316667,3.965834803333,3.647783023333,4.43822884,3.427497026667,1.242153273333,2.898529656667,2.121714863333,4.466824406667,2.056602873333,1.9083051,3.36606326,3.693150986667,1.316107893333,2.14293324,3.247282156667,2.626610983333,2.917311033333,2.47774725,3.559903713333,7.604475426667,3.982797546667,3.590274736667,2.731144513333,1.938367346667,3.711968536667
2018-02-01,3.765026096667,2.134951353333,3.44291397,2.609373223333,3.84313284,3.45634044,2.324180476667,3.409732933333,3.58519748,4.024093393333,3.499453173333,1.40785208,2.27883448,2.252056856667,4.579056816667,2.149979023333,1.798406603333,3.638971453333,3.496895453333,1.321378263333,2.423795563333,3.722512166667,2.730335526667,2.82472835,2.632662266667,4.057215096667,8.183663856667,4.070641596667,3.500958996667,3.1505474,2.10086536,3.5760058
2018-01-01,3.60045674,2.496647283333,3.45254449,2.952758666667,3.89157349,3.58940988,2.48314659,2.848399063333,3.991155836667,3.946546226667,3.61820248,1.481278823333,2.539782316667,2.701816463333,4.35216529,2.379314456667,2.014047326667,3.366428036667,3.327836936667,1.57966868,2.51920461,4.025462996667,3.155391993333,2.844457956667,3.067378116667,3.438109786667,7.490945143333,3.938534566667,3.35824239,3.675841786667,1.88702419,3.326286066667
2017-12-01,3.556187416667,2.834267496667,3.92469877,3.364381286667,3.571030956667,3.614248646667,2.53610887,2.527079836667,4.62003069,3.354238693333,3.75073795,1.537022843333,2.714822856667,2.660853046667,4.08020599,2.262750033333,2.387783996667,3.421383733333,3.458900683333,1.827323333333,2.559470293333,4.735270743333,3.221163633333,2.377236826667,3.389087736667,3.832216116667,6.685749146667,4.005774523333,3.782887993333,3.818642856667,1.74403019,2.498651513333
2017-11-01,3.243622196667,3.074730246667,4.255588923333,3.974995416667,4.090137043333,3.782449396667,2.482108716667,2.585077596667,5.353736776667,3.5966131,3.69088703,1.367675396667,2.59764203,2.936540903333,4.019905593333,2.413834816667,2.936370403333,3.743359533333,3.65403828,2.246124023333,2.8393811,4.41354585,3.415989666667,2.28437621,3.834494326667,3.588733843333,6.840304893333,4.037527266667,4.02067811,3.829600123333,1.86632941,2.49445465
2017-10-01,3.109687096667,3.29515446,4.28524143,3.878525683333,4.135867966667,3.878201483333,2.77592251,2.616648543333,5.556926793333,3.736093216667,3.077713526667,1.30928737,2.668815876667,2.932640143333,4.18413071,2.427858463333,3.14304697,4.05762574,3.907804213333,2.51700461,2.789881676667,4.135633813333,3.2506124,2.300201713333,3.836138813333,3.991631866667,6.906168773333,4.301888556667,4.17726172,3.128164496667,2.103697923333,2.69033976
2017-09-01,3.250508283333,3.043637356667,4.410478196667,3.972700163333,4.264599703333,3.741894463333,3.012584146667,2.488196936667,5.179544956667,3.773549006667,2.76909388,1.45663556,2.310221173333,2.933755253333,4.252121506667,2.58984362,2.666876793333,3.99600404,3.92957886,2.145726446667,2.813673886667,4.12325071,3.355633893333,2.385667123333,3.939809876667,3.91416147,7.06868325,4.398263826667,3.979726643333,3.129018323333,2.600214653333,2.644783726667
2017-08-01,3.902052683333,3.051336753333,4.55098401,3.704696066667,4.58998086,3.737698956667,2.94502815,2.592872506667,5.018223223333,3.607397743333,2.677267416667,1.582586883333,2.518615096667,2.598776163333,3.859179143333,2.773108536667,1.86075119,3.48185848,3.7322649,2.176670076667,2.90084173,4.483960556667,3.350137596667,2.638468573333,3.676649076667,4.15690688,6.862383376667,4.34302279,3.91803268,2.762003456667,2.700081013333,2.72649715
2017-07-01,3.965486416667,2.882130186667,4.63575326,3.875628506667,4.77385907,3.71391775,2.576668153333,2.78463516,4.90824426,3.791636916667,3.384372753333,1.699048773333,2.794143926667,2.343405616667,3.60910822,2.995141826667,1.762659976667,3.401266246667,3.694909556667,1.82404137,3.290649896667,4.47756016,3.180778373333,2.815704783333,3.75713788,3.85209119,7.340115086667,3.89256084,3.719133093333,3.399423576667,2.387517776667,2.733783926667
2017-06-01,4.251809768543,2.758568708128,3.903367389037,4.000277263096,4.982451394652,3.739049277136,2.421752631732,2.758034701716,4.876388073115,4.006263189561,3.89769196559,1.437566372287,2.999295918144,2.491810824678,3.698301723407,2.792854262772,1.559397674671,3.458000284915,3.939675243783,2.101493208192,3.198438184751,4.937586123294,2.702211629184,2.661903937824,3.608885390296,3.812443351036,7.397617116373,3.495330732538,3.598347103749,3.429677885369,1.879355040022,2.863828902402
2017-05-01,3.671991643801,2.733974775438,3.907812169519,3.926323517618,4.571385599944,3.276997376722,2.349562266263,2.996304481117,4.515237530456,3.87733319158,3.863092526102,1.461080833742,3.392580330671,2.649110916274,3.970458367739,2.569356271471,1.647097611182,3.213177668141,4.065867446878,1.960853412348,2.703361946363,4.146427016731,2.593909941381,2.457907686777,3.58505776422,3.594141853919,7.184210381985,3.726503018283,3.369896573128,3.768256107591,1.781504856213,2.993375267018
2017-04-01,3.606201738252,2.534463634836,4.285427350952,4.080147461991,4.56505453629,3.204532460666,2.595404919813,3.098127102649,3.927300906661,3.909244849225,3.530307967009,1.924356143256,3.450811489795,2.646939505702,4.151062212184,2.466791579985,1.315333709195,3.054747300815,3.881761717042,2.272696119455,2.051543272499,4.856678869855,2.699727077131,2.047345067276,3.267821887926,3.576759991209,6.889952329084,4.18454472452,3.498338916,3.585034718863,1.962354761065,2.836500897602
2017-03-01,3.286418505024,2.828535304333,4.726879550466,3.619263772248,4.633909482526,3.423659473696,2.674214556907,3.110179151834,3.701452589944,4.065581844095,3.32731477914,2.066974478978,3.757354576764,2.699090453439,4.14901420372,2.778282065731,1.677425275499,2.907452613026,3.746104280853,2.658622317692,2.471798625407,3.708835176946,3.271415064968,1.885750120807,3.397081857394,3.471808749455,6.992364344751,4.646518163225,3.406363116589,3.522285108412,1.958140778186,2.946821652702
2017-02-01,3.704920784267,2.720726175876,4.05082947935,3.917990026674,4.305569203246,3.630881381625,2.94707767028,2.735493392133,3.597750350655,3.937728440025,3.753387877439,2.265511437291,3.356379682733,3.295772664662,4.449946566164,2.936138266642,1.642827378587,2.999806878337,3.720910448183,2.57310808844,2.545428633505,4.11195752784,3.345722095643,1.715201700523,3.277108900282,3.419379236762,7.305507604102,4.248279497024,3.366899260853,3.29200095995,1.994733792656,2.628933706324
2017-01-01,3.640946206351,2.648022835743,3.645307786127,3.727008690978,4.179066343609,3.500422659453,2.816272194985,2.651433316299,4.103697444821,3.593438173886,3.743754338083,1.917732549293,2.649325056318,3.329561430484,4.737748175001,2.466146261716,2.057909074174,3.236942360676,3.904289652005,2.20547091885,2.817094214093,3.971455117153,3.467904799809,2.040980131726,3.267184182245,3.506179969897,7.687890152503,4.056844428816,3.411413398556,3.396471050115,1.995031410061,2.299363027441
2016-12-01,3.831812825993,2.235038438713,4.000937313734,3.973774647899,3.834431177851,3.405594280199,2.804477821469,2.369553865937,4.295807150827,3.543855950661,4.006067649202,1.685466594133,2.580837586501,3.343301050002,4.828438476074,2.388945111483,2.239397793438,3.508949557222,4.212358134171,1.719650840296,2.811260248205,4.688465575202,3.707386639572,1.925427566714,2.716532753305,3.976927946301,7.608445938203,4.025609021313,3.418927168723,3.512767682906,1.882797723093,2.132292935911
2016-11-01,3.805867539984,2.496819093062,5.258098296669,3.822839921265,4.170420316402,3.602928796496,2.857040142992,2.613673857631,4.86966291166,4.222545100064,4.09271004181,1.387538812301,2.687698403721,3.229107288872,5.399944469659,2.298037277821,2.238304350653,4.099635305207,4.490231700224,1.638801717477,3.31486892144,4.670004173902,3.507299495185,2.226757203439,3.265869154738,4.872362484585,8.097393063903,3.952067693362,3.82609510704,3.57989846522,1.889039322368,2.256870853645
2016-10-01,4.17531901156,2.826657743071,5.243552497804,4.252482514928,4.228258156984,3.941222793023,2.981542700513,2.926746112917,4.678138224674,4.800947505289,4.177917987277,1.574410092619,2.779281682729,3.46376054178,5.695954812454,2.691164708946,2.348229950841,4.557060817568,4.56679370409,1.827198562442,3.132605599179,4.579611473787,3.605652425953,2.401733425877,3.425606170526,5.593182314333,7.612103013252,4.551473232044,4.005057159602,3.541848,2.086711669678,2.843555684565
2016-09-01,4.094399805778,2.949402701822,5.170981886268,4.313553207542,4.380899272063,4.172590679297,3.230202586337,3.251351879495,4.853259618926,5.027414139939,3.90666141962,1.857350786099,2.942127446156,3.538384503364,5.806644544994,2.986101778665,2.851197209061,4.498456269982,4.391518831391,2.045536600093,3.203417180437,4.091204551323,2.829408634905,2.735881751849,4.030809393693,5.937792351601,7.974508874117,5.057124932121,4.517364078426,3.471368530344,1.991466706219,2.784566439723
2016-08-01,4.082797521022,2.657966460841,4.583271210762,4.334565847232,4.976071615348,4.300759533157,3.201510817452,3.366141684517,4.610258533972,5.269650075886,3.827735832575,2.066408606325,3.294172386454,3.479978527058,5.4559507762,2.955790123939,3.028656758988,4.437213435169,3.910305362928,2.588496175392,2.832084087738,4.001622288988,2.993087957642,2.521290957743,3.651208008189,5.95181741741,7.308365290862,5.445080356616,4.464755010681,3.745752987571,1.998047683693,3.062947741646
2016-07-01,4.181511422198,2.277613952478,4.50006370401,3.971099593212,4.677847062845,4.218904220848,2.986182421477,3.673053491882,5.228822882949,4.957825611684,3.795544277179,2.161346025236,3.369520565527,3.563738199258,5.390447727221,3.154700422604,3.244923717428,4.214329651953,3.90799830185,2.25205210158,3.072872559789,4.470099675886,2.835944553397,2.277644709536,3.902832598181,5.592964467875,7.654657226126,5.141556880176,4.11249437219,3.585562237252,1.712703404182,3.161349286631
2016-06-01,4.038141717489,2.421758388497,4.379331940136,3.437754528357,4.805674368039,4.208227878981,3.277526012751,3.698790678438,5.061962981306,4.917874930324,3.681596845565,2.15469359504,3.140439657631,3.785411010147,5.37597988344,2.641294413547,2.669418658243,3.95998813963,4.019594839757,2.065432630174,2.906836912452,4.725593906012,2.917066508674,2.500727978699,3.706258193715,4.915898280653,7.278965655049,4.692710294831,3.894114129339,3.555742619158,2.03152578372,3.122142473821
2016-05-01,4.014992972914,2.481141441741,3.784798990882,3.348856473334,3.864534628277,4.102313624797,3.073972740876,3.37263881325,5.205880304309,4.347829727327,3.723934301769,2.300370384961,2.613285143841,3.951021366458,5.116386527649,3.019204902766,2.856833493124,3.801514286887,4.423133498041,1.61643466364,2.836088664,4.594779127698,3.001411892775,2.486057674688,4.090273406352,4.453664999947,7.431403332065,4.558862297045,3.704764731643,3.504784608673,2.075224128128,3.066739512314
2016-04-01,3.807339121101,2.837576013481,4.094020072269,2.855573707053,4.238313188373,4.490310873083,3.276633680367,2.854004922752,5.041178869518,4.509827789902,4.356386994801,1.962580101338,3.12084297614,4.013947997529,5.083628661932,2.552921717739,2.603702151057,3.801192242141,4.442823729815,1.926786153961,2.859219002455,4.154448384307,2.886817073427,2.725475743023,3.901971750599,5.024026469633,7.197904319408,4.455460719385,3.878995346947,3.678065561905,2.133872925624,3.092521055736
2016-03-01,4.01442108366,2.953094492779,4.663545749075,3.157100243826,4.491755695309,4.240984374115,2.958422408622,3.243344815625,5.654517891074,4.37688650145,4.452076138023,2.509453352871,3.847461690801,4.162399896158,4.943304480232,2.645139662081,2.718894710291,4.019999672319,4.23010151039,2.06326162002,3.030314323337,4.532110877728,3.120642064835,2.766250795638,4.428711757009,5.187679217142,7.424036675386,4.837650564897,4.212756960019,3.590803837341,1.998850031915,3.292287906545
2016-02-01,3.70566528038,3.120784819313,4.803930558054,2.871628342039,4.872080373077,4.372504130177,3.126312628052,3.469499511187,5.803741552707,4.237739751676,4.275543695194,2.41762223166,3.772062289596,4.284312161576,5.289085158436,2.710615912848,2.676241579601,4.167978527828,4.036703811768,2.434069917853,2.89074467317,4.969987931829,2.722704041034,2.827762626511,4.388704652145,5.040548960359,7.806830940179,4.845346348853,4.735801584863,3.282104949542,2.122289861121,3.515752235282
2016-01-01,3.927398505258,3.444861381005,4.786574846214,2.908171970349,4.53385194054,4.146935438103,3.40603225519,3.575606643919,5.628552932959,4.06450829435,3.893485440912,2.518558422137,3.618154456419,4.322243910975,4.923838711617,2.61600937861,2.733116776193,4.428734211618,3.738537000094,2.245647872195,3.248481612289,4.940902437142,3.171781247826,2.78312866291,4.286675599949,4.612491718696,7.721981729348,4.595534904181,5.083468692796,3.556144996721,2.284863228431,3.522038385862
2015-12-01,4.182220508321,3.647288836374,4.178715978453,2.98132661238,4.339967459328,4.235487270492,3.15916567571,3.281919333715,5.226907743403,3.900252653753,4.288204641747,2.127087581689,3.13008813064,4.290843954763,5.656215354496,3.12215335575,3.174724150224,4.644422626806,3.814291293581,2.747770293902,3.006385862486,4.639832106377,3.699852993487,2.648405129035,4.272252129827,4.679714253059,7.574906362143,4.116758180235,4.940802058008,4.056468625412,2.560059805123,3.641603485894
2015-11-01,4.758036490844,3.636038088933,4.491205468774,3.199075394901,4.75742907264,4.377870267639,3.033706841585,3.403790338506,5.312849098369,4.214727890447,5.171984711999,2.2433275254,3.566342523374,4.448756217706,5.553529885256,3.264315975545,3.696139427738,5.857369294278,4.215865489907,2.907345363518,3.611194656818,4.770981874551,4.546014388943,2.625361412662,4.184217283279,4.749865106728,7.176931445609,4.367667774195,4.787009786956,4.170804526911,2.589315765062,3.341276415671
2015-10-01,5.095200399808,3.577453551367,4.771244624646,3.566654177891,4.995505807003,4.674904121328,3.167540258493,3.833765705805,5.328662546253,4.493540857646,5.303061357346,2.230173356336,4.156485649176,4.885999615906,6.078112930597,3.735399767645,3.907622633074,6.232931843868,4.713188113856,3.450599704704,3.49904981652,4.811320945009,4.670457439141,2.916638659569,4.710089838659,4.519398043378,7.186469938765,4.677203936804,4.616989574034,3.987844460109,2.792980956689,3.500274086197
2015-09-01,4.943985252404,3.855196581572,4.771808678247,3.345143892823,5.250486393999,5.064541875048,3.184800886283,3.89983237202,5.299440765985,4.840164295429,5.212175509161,2.420693657691,4.193894599413,5.141408224542,5.903405170737,3.756339598572,4.009576010863,6.765411330277,4.975498009552,3.669360329958,3.50635417136,5.503146453356,4.490657760573,3.053114800738,4.964469068657,4.685060682359,7.035218271192,5.058504230209,5.00566737224,3.725992847092,2.860913559692,3.535679126315
2015-08-01,5.01267850222,4.193158789019,5.432362324089,2.959463767937,5.199731257632,5.023309879252,3.322185956957,3.892038790599,5.051386018916,4.748913732516,4.945642255482,2.119618515238,4.401336480829,5.29553972355,5.822884895014,3.491461253275,3.547874572349,6.421216459626,5.223409255294,3.579901074404,3.248150082275,5.573841250303,3.92641599339,3.365443321076,4.873915195266,5.381478933572,6.475461257994,5.271010480173,4.814243564277,3.894503871872,2.661729381756,3.685129714832
2015-07-01,4.367233097191,4.846554987879,4.805288335891,2.417155233681,5.341908878437,4.335546898889,3.094328958137,3.574966791294,5.610032793348,4.573206840543,4.598551640735,2.150722862403,3.660617194527,5.393738748246,5.633764826639,3.180438034193,3.468961147475,6.104517731684,5.082648446874,3.126542616527,3.136191151825,5.783528816225,3.804039898716,3.098174495742,4.81314442338,5.684379847414,6.384563422586,5.132668179551,4.771169114426,3.962477789967,2.518429374804,3.280993895163
2015-06-01,4.306962290803,4.705559881026,4.767452814658,2.445381135972,5.211054218362,4.436389955706,3.252555823025,4.164924021059,5.527125299488,4.89317313378,4.448273409354,2.023530003455,3.992684015856,5.237936468127,5.756110985417,2.892384211455,3.132450722475,5.882233379831,4.987766028617,2.317463613962,3.287540324169,5.006761207831,3.637745033685,2.809596148546,4.303671182018,5.119852516377,5.919785250239,4.512989237098,4.678659214605,3.515960153105,2.340506479256,2.694998662948
2015-05-01,3.899469215763,4.499537217331,4.695222022898,2.462611263177,5.156631910328,4.616423454286,2.929275908771,3.987387709304,5.505785990065,5.106691939352,4.173538341425,2.029589733153,3.510324007263,4.720777916179,5.64121947811,2.867706682841,3.382623779484,5.296473557319,4.410774129367,2.506059575035,2.98000353389,4.589816996587,3.820860181334,2.577975778011,4.03202562488,4.612513095443,6.489890890593,4.541719431876,4.787460142868,3.165167774162,2.236018221176,2.64507883969
2015-04-01,4.230442325311,3.856923047324,5.357138185597,2.614709792111,5.512127879147,5.126889192896,3.021393695108,3.94689513313,5.354425453458,5.548879383513,4.424754809341,1.940252743328,3.544483176593,4.117363002896,5.374785237412,2.999570717992,3.082147984933,5.117816307182,4.926890831144,2.391597667344,3.227093528271,4.388624632853,3.649575467034,2.734778889313,3.36573161256,4.799853453268,6.469033519969,4.802188259262,5.007691779474,3.177692219722,2.248433238746,2.968739898178
2015-03-01,4.517921515216,4.011246991609,5.681201526296,2.764447133795,5.500430357006,4.909025701426,2.695366561105,3.546501082999,5.750603796724,5.866483559366,4.940900516734,1.835293383265,3.826492172633,4.008168351054,5.106733230412,2.930146582794,2.840574374147,4.698531093054,4.703467441498,3.191960214966,3.305513461068,3.962253848352,3.750457420323,2.838613449956,3.730767290201,5.101323434712,6.589156587406,5.10697262725,4.949381752992,3.443195623897,2.622459959522,3.690053667453
2015-02-01,4.658661580472,4.047275444796,5.632422318308,2.779340706912,5.315903924571,4.858208830793,2.822266593156,4.076745609461,5.752804713899,5.733013930875,4.656957724617,1.85557001024,3.809679770855,4.360339741811,4.81636977612,2.997816053877,2.880907329475,4.226394055127,4.471130468441,2.7126590199,3.446797745555,4.35002253986,3.859260122083,2.879183834971,3.463785615148,5.150310542655,6.388211085234,4.880220320085,4.819206039304,3.507413942921,2.7860525806,3.947278713259
2015-01-01,4.958713470773,4.60975752066,5.762194922129,2.742572349622,5.224680029814,4.627568160972,2.783119218049,4.205209294869,5.599059382427,6.067868682204,4.67038688731,2.295599617632,4.168361778269,4.564622410116,4.889343113484,3.177047613958,3.309838392158,4.252914421812,3.976807003727,2.933755460811,3.365937410897,4.944069272729,4.229801797883,2.950679028395,3.981853958558,4.951269937621,6.896195015318,4.486454155144,4.708610181898,3.374182380915,2.568572435282,4.41704504293
2014-12-01,5.380920290546,4.778005613383,6.285911662599,2.4914618545,5.220344108361,5.107233143889,2.904438285606,4.321450437799,5.925996890291,5.579966788533,4.319263347811,2.240611291585,3.396144705905,4.884885953792,5.071775706756,4.023996302511,3.325845715323,4.497804268123,4.129744025944,2.616664279633,3.377864344001,5.44749376127,4.545653107869,2.950111582609,3.837311090487,4.924524691867,6.46507526179,4.667972281695,4.445652585017,3.31922747287,2.519169563687,4.342841188165
2014-11-01,6.208571774046,5.463999604989,6.847068303032,2.746970844189,5.158781965977,5.139488218182,3.179057442245,4.673121602719,6.358847902561,6.177025650131,4.953845747119,2.216749630286,3.94660137895,5.194399754503,5.593569975259,4.24107248918,3.953287743648,5.351696086401,4.752259279963,2.927403924377,3.839712493184,6.324695328736,4.907242881532,3.332820514714,5.01961325999,5.815920267815,6.398493509618,5.093170362622,4.970352060359,3.584988159026,2.643149659829,4.683503254034
2014-10-01,6.279150906185,5.667576101951,6.785675129459,2.865779246287,5.003037666788,5.461545192468,3.433406981076,4.776990197984,6.928810038705,6.163925102217,5.378588703844,1.79306687307,4.127970119433,5.741261384831,5.79732954056,4.024602565006,4.166879670037,6.305414464046,5.188824087709,3.135357509894,4.021820661343,5.743774717093,5.059907962745,3.238223988586,5.667344520652,6.082982311019,6.161326652138,5.531459321726,5.507474333105,3.530353538052,3.283977878939,4.558170471601
2014-09-01,6.141086877191,6.093386019005,6.780083697983,2.823228746632,4.655331131457,5.095077045017,3.644414862062,4.589520256005,7.412516159481,6.249568967223,5.06426153248,2.072455356729,4.728904646137,5.9090155127,6.133912865842,3.546692356619,4.821972650417,6.865005873683,5.620854783445,3.145662362767,4.1742583075,6.961703334561,5.660280649132,3.337680674504,6.092136883954,6.812811518904,6.447437727441,6.07302066957,6.045023351961,3.825703506442,3.325877908925,4.505984563264
